source	target	strength	group1	group2
Actinomyces	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Gemella	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Actinomyces	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Alistipes	Coprococcus	0	Peripheral	Core
Alistipes	Odoribacter	1	Peripheral	Peripheral
Alistipes	Oscillibacter	1	Peripheral	Peripheral
Alistipes	Roseburia	0	Peripheral	Core
Alistipes	Blautia_faecis	0	Peripheral	Core
Alistipes	Blautia_luti	1	Peripheral	Core
Alistipes	Coprococcus_catus	0	Peripheral	Core
Alistipes	Eubacterium_rectale	0	Peripheral	Core
Alistipes	Odoribacter_splanchnicus	1	Peripheral	Peripheral
Alistipes	Oscillibacter_valericigenes	1	Peripheral	Peripheral
Alistipes	Parabacteroides_merdae	1	Peripheral	Peripheral
Alistipes	Roseburia_inulinivorans	0	Peripheral	Core
Alistipes	Ruminococcus_bromii	1	Peripheral	Peripheral
Alistipes	Ruminococcus_lactaris	0	Peripheral	Core
Allisonella	Coprococcus	1	Peripheral	Core
Allisonella	Allisonella_histaminiformans	0	Peripheral	Peripheral
Allisonella	Clostridium_lactatifermentans	0	Peripheral	Peripheral
Allisonella	Coprococcus_catus	0	Peripheral	Core
Allisonella	Eubacterium_siraeum	0	Peripheral	Peripheral
Allisonella	Roseburia_inulinivorans	1	Peripheral	Core
Alloprevotella	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Collinsella	0	DiseaseEnriched	Core
Alloprevotella	Dorea	0	DiseaseEnriched	Core
Alloprevotella	Eubacterium	0	DiseaseEnriched	Core
Alloprevotella	Faecalibacterium	0	DiseaseEnriched	Core
Alloprevotella	Gemella	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Lactobacillus	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Streptococcus	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Collinsella_aerofaciens	0	DiseaseEnriched	Core
Alloprevotella	Dorea_longicatena	0	DiseaseEnriched	Core
Alloprevotella	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Alloprevotella	Blumeria	0	DiseaseEnriched	Fungome
Anaerostipes	Blautia	1	Core	Core
Anaerostipes	Collinsella	0	Core	Core
Anaerostipes	Coprococcus	0	Core	Core
Anaerostipes	Dorea	1	Core	Core
Anaerostipes	Eubacterium	1	Core	Core
Anaerostipes	Faecalibacterium	1	Core	Core
Anaerostipes	Gemmiger	0	Core	Core
Anaerostipes	Roseburia	0	Core	Core
Anaerostipes	Blautia_faecis	1	Core	Core
Anaerostipes	Blautia_luti	1	Core	Core
Anaerostipes	Collinsella_aerofaciens	0	Core	Core
Anaerostipes	Coprococcus_catus	0	Core	Core
Anaerostipes	Dorea_longicatena	1	Core	Core
Anaerostipes	Eubacterium_desmolans	1	Core	Core
Anaerostipes	Eubacterium_hallii	1	Core	Core
Anaerostipes	Eubacterium_ramulus	1	Core	Core
Anaerostipes	Eubacterium_rectale	0	Core	Core
Anaerostipes	Roseburia_inulinivorans	0	Core	Core
Anaerostipes	Ruminococcus_obeum	1	Core	Core
Anaerostipes	Ruminococcus_torques	1	Core	Core
Bifidobacterium	Dialister	0	DiseaseEnriched	Core
Bifidobacterium	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Eubacterium	0	DiseaseEnriched	Core
Bifidobacterium	Faecalibacterium	0	DiseaseEnriched	Core
Bifidobacterium	Gemella	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Lactobacillus	1	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Megamonas	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Streptococcus	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Sutterella	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Bacteroides_fragilis	1	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Bifidobacterium_breve	1	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Bifidobacterium_longum	1	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Megamonas_funiformis	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Ruminococcus_gnavus	1	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Sutterella_wadsworthensis	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Bifidobacterium	Blumeria	0	DiseaseEnriched	Fungome
Blautia	Anaerostipes	1	Core	Core
Blautia	Coprococcus	0	Core	Core
Blautia	Dialister	0	Core	Core
Blautia	Dorea	1	Core	Core
Blautia	Eubacterium	0	Core	Core
Blautia	Faecalibacterium	0	Core	Core
Blautia	Gemmiger	1	Core	Core
Blautia	Roseburia	0	Core	Core
Blautia	Blautia_faecis	1	Core	Core
Blautia	Blautia_luti	1	Core	Core
Blautia	Coprococcus_catus	0	Core	Core
Blautia	Coprococcus_comes	0	Core	Core
Blautia	Dialister_succinatiphilus	0	Core	Core
Blautia	Dorea_formicigenerans	1	Core	Core
Blautia	Dorea_longicatena	0	Core	Core
Blautia	Eubacterium_biforme	0	Core	Core
Blautia	Eubacterium_desmolans	1	Core	Core
Blautia	Eubacterium_hallii	1	Core	Core
Blautia	Eubacterium_ramulus	0	Core	Core
Blautia	Eubacterium_rectale	0	Core	Core
Blautia	Roseburia_inulinivorans	0	Core	Core
Blautia	Ruminococcus_obeum	1	Core	Core
Blautia	Ruminococcus_torques	1	Core	Core
Butyricicoccus	Coprococcus_comes	0	Core	Core
Butyricicoccus	Eubacterium_eligens	0	Core	Peripheral
Butyricicoccus	Eubacterium_ramulus	0	Core	Core
Butyricicoccus	Eubacterium_siraeum	0	Core	Peripheral
Butyricicoccus	Ruminococcus_bromii	0	Core	Peripheral
Butyricicoccus	Ruminococcus_callidus	0	Core	Peripheral
Butyricicoccus	Parengyodontium	0	Core	Fungome
Chitinibacter	Gemella	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Bacteroides_xylanisolvens	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Chitinibacter_tainanensis	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Clostridium_innocuum	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Ruminococcus_gnavus	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Chitinibacter	Veillonella_parvula	0	DiseaseEnriched	DiseaseEnriched
Collinsella	Alloprevotella	0	Core	DiseaseEnriched
Collinsella	Anaerostipes	0	Core	Core
Collinsella	Dorea	1	Core	Core
Collinsella	Gemmiger	1	Core	Core
Collinsella	Hydrotalea	0	Core	DiseaseEnriched
Collinsella	Methylobacterium	0	Core	DiseaseEnriched
Collinsella	Roseburia	1	Core	Core
Collinsella	Collinsella_aerofaciens	0	Core	Core
Collinsella	Dorea_longicatena	1	Core	Core
Collinsella	Eubacterium_desmolans	0	Core	Core
Collinsella	Eubacterium_hallii	1	Core	Core
Collinsella	Eubacterium_ramulus	0	Core	Core
Collinsella	Hydrotalea_flava	0	Core	DiseaseEnriched
Collinsella	Methylobacterium_aquaticum	0	Core	DiseaseEnriched
Collinsella	Ruminococcus_obeum	1	Core	Core
Coprococcus	Alistipes	0	Core	Peripheral
Coprococcus	Anaerostipes	0	Core	Core
Coprococcus	Blautia	0	Core	Core
Coprococcus	Dialister	0	Core	Core
Coprococcus	Dorea	1	Core	Core
Coprococcus	Eubacterium	0	Core	Core
Coprococcus	Faecalibacterium	1	Core	Core
Coprococcus	Gemmiger	1	Core	Core
Coprococcus	Roseburia	0	Core	Core
Coprococcus	Blautia_faecis	1	Core	Core
Coprococcus	Blautia_luti	0	Core	Core
Coprococcus	Coprococcus_catus	1	Core	Core
Coprococcus	Coprococcus_comes	1	Core	Core
Coprococcus	Dialister_succinatiphilus	0	Core	Core
Coprococcus	Dorea_formicigenerans	1	Core	Core
Coprococcus	Dorea_longicatena	1	Core	Core
Coprococcus	Eubacterium_biforme	1	Core	Core
Coprococcus	Eubacterium_desmolans	0	Core	Core
Coprococcus	Eubacterium_hallii	0	Core	Core
Coprococcus	Eubacterium_ramulus	1	Core	Core
Coprococcus	Eubacterium_rectale	1	Core	Core
Coprococcus	Eubacterium_siraeum	1	Core	Peripheral
Coprococcus	Roseburia_inulinivorans	0	Core	Core
Coprococcus	Ruminococcus_lactaris	1	Core	Core
Coprococcus	Ruminococcus_obeum	1	Core	Core
Coprococcus	Ruminococcus_torques	1	Core	Core
Dialister	Bifidobacterium	0	Core	DiseaseEnriched
Dialister	Blautia	0	Core	Core
Dialister	Coprococcus	0	Core	Core
Dialister	Dorea	0	Core	Core
Dialister	Eubacterium	0	Core	Core
Dialister	Faecalibacterium	1	Core	Core
Dialister	Parabacteroides	0	Core	DiseaseEnriched
Dialister	Roseburia	0	Core	Core
Dialister	Sutterella	0	Core	DiseaseEnriched
Dialister	Bifidobacterium_longum	0	Core	DiseaseEnriched
Dialister	Blautia_faecis	0	Core	Core
Dialister	Blautia_luti	0	Core	Core
Dialister	Dialister_succinatiphilus	0	Core	Core
Dialister	Dorea_formicigenerans	0	Core	Core
Dialister	Dorea_longicatena	0	Core	Core
Dialister	Eubacterium_desmolans	0	Core	Core
Dialister	Ruminococcus_torques	0	Core	Core
Dialister	Blumeria	0	Core	Fungome
Dorea	Anaerostipes	1	Core	Core
Dorea	Blautia	1	Core	Core
Dorea	Collinsella	1	Core	Core
Dorea	Coprococcus	1	Core	Core
Dorea	Dialister	0	Core	Core
Dorea	Eubacterium	1	Core	Core
Dorea	Faecalibacterium	1	Core	Core
Dorea	Gemmiger	1	Core	Core
Dorea	Roseburia	1	Core	Core
Dorea	Blautia_faecis	0	Core	Core
Dorea	Blautia_luti	0	Core	Core
Dorea	Collinsella_aerofaciens	1	Core	Core
Dorea	Coprococcus_catus	1	Core	Core
Dorea	Dorea_formicigenerans	1	Core	Core
Dorea	Dorea_longicatena	1	Core	Core
Dorea	Eubacterium_desmolans	1	Core	Core
Dorea	Eubacterium_hallii	1	Core	Core
Dorea	Eubacterium_ramulus	1	Core	Core
Dorea	Eubacterium_rectale	1	Core	Core
Dorea	Ruminococcus_obeum	1	Core	Core
Dorea	Ruminococcus_torques	1	Core	Core
Dorea	Blumeria	0	Core	Fungome
Escherichia	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Gemella	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Streptococcus	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Ruminococcus_gnavus	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Escherichia	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Eubacterium	Alloprevotella	0	Core	DiseaseEnriched
Eubacterium	Anaerostipes	1	Core	Core
Eubacterium	Bifidobacterium	0	Core	DiseaseEnriched
Eubacterium	Blautia	0	Core	Core
Eubacterium	Coprococcus	0	Core	Core
Eubacterium	Dialister	0	Core	Core
Eubacterium	Dorea	1	Core	Core
Eubacterium	Faecalibacterium	1	Core	Core
Eubacterium	Gemmiger	0	Core	Core
Eubacterium	Lactobacillus	0	Core	DiseaseEnriched
Eubacterium	Megamonas	0	Core	DiseaseEnriched
Eubacterium	Methylobacterium	0	Core	DiseaseEnriched
Eubacterium	Parabacteroides	0	Core	DiseaseEnriched
Eubacterium	Roseburia	1	Core	Core
Eubacterium	Sutterella	0	Core	DiseaseEnriched
Eubacterium	Veillonella	0	Core	DiseaseEnriched
Eubacterium	Bacteroides_vulgatus	0	Core	DiseaseEnriched
Eubacterium	Bifidobacterium_longum	0	Core	DiseaseEnriched
Eubacterium	Blautia_faecis	1	Core	Core
Eubacterium	Blautia_luti	1	Core	Core
Eubacterium	Dorea_formicigenerans	1	Core	Core
Eubacterium	Dorea_longicatena	1	Core	Core
Eubacterium	Eubacterium_biforme	0	Core	Core
Eubacterium	Eubacterium_desmolans	1	Core	Core
Eubacterium	Eubacterium_hallii	0	Core	Core
Eubacterium	Megamonas_funiformis	0	Core	DiseaseEnriched
Eubacterium	Methylobacterium_aquaticum	0	Core	DiseaseEnriched
Eubacterium	Parabacteroides_distasonis	0	Core	DiseaseEnriched
Eubacterium	Ruminococcus_obeum	1	Core	Core
Eubacterium	Ruminococcus_torques	1	Core	Core
Eubacterium	Sutterella_wadsworthensis	0	Core	DiseaseEnriched
Eubacterium	Blumeria	0	Core	Fungome
Faecalibacterium	Alloprevotella	0	Core	DiseaseEnriched
Faecalibacterium	Anaerostipes	1	Core	Core
Faecalibacterium	Bifidobacterium	0	Core	DiseaseEnriched
Faecalibacterium	Blautia	0	Core	Core
Faecalibacterium	Coprococcus	1	Core	Core
Faecalibacterium	Dialister	1	Core	Core
Faecalibacterium	Dorea	1	Core	Core
Faecalibacterium	Eubacterium	1	Core	Core
Faecalibacterium	Gemmiger	1	Core	Core
Faecalibacterium	Lactobacillus	0	Core	DiseaseEnriched
Faecalibacterium	Megamonas	0	Core	DiseaseEnriched
Faecalibacterium	Methylobacterium	0	Core	DiseaseEnriched
Faecalibacterium	Parabacteroides	0	Core	DiseaseEnriched
Faecalibacterium	Roseburia	1	Core	Core
Faecalibacterium	Sutterella	1	Core	DiseaseEnriched
Faecalibacterium	Veillonella	0	Core	DiseaseEnriched
Faecalibacterium	Bacteroides_fragilis	0	Core	DiseaseEnriched
Faecalibacterium	Bacteroides_vulgatus	1	Core	DiseaseEnriched
Faecalibacterium	Bifidobacterium_longum	0	Core	DiseaseEnriched
Faecalibacterium	Blautia_faecis	1	Core	Core
Faecalibacterium	Dorea_formicigenerans	1	Core	Core
Faecalibacterium	Dorea_longicatena	1	Core	Core
Faecalibacterium	Eubacterium_biforme	0	Core	Core
Faecalibacterium	Eubacterium_desmolans	1	Core	Core
Faecalibacterium	Eubacterium_hallii	1	Core	Core
Faecalibacterium	Megamonas_funiformis	0	Core	DiseaseEnriched
Faecalibacterium	Methylobacterium_aquaticum	0	Core	DiseaseEnriched
Faecalibacterium	Parabacteroides_distasonis	0	Core	DiseaseEnriched
Faecalibacterium	Ruminococcus_gnavus	0	Core	DiseaseEnriched
Faecalibacterium	Ruminococcus_obeum	1	Core	Core
Faecalibacterium	Ruminococcus_torques	1	Core	Core
Faecalibacterium	Sutterella_wadsworthensis	0	Core	DiseaseEnriched
Faecalibacterium	Veillonella_dispar	1	Core	DiseaseEnriched
Faecalibacterium	Blumeria	0	Core	Fungome
Gemella	Actinomyces	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Gemella	Chitinibacter	0	DiseaseEnriched	DiseaseEnriched
Gemella	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Gemella	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Gemella	Lactobacillus	0	DiseaseEnriched	DiseaseEnriched
Gemella	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Gemella	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Gemella	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Gemella	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Gemella	Streptococcus	0	DiseaseEnriched	DiseaseEnriched
Gemella	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Gemella	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Gemella	Chitinibacter_tainanensis	0	DiseaseEnriched	DiseaseEnriched
Gemella	Clostridium_innocuum	0	DiseaseEnriched	DiseaseEnriched
Gemella	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Gemella	Gemella_haemolysans	1	DiseaseEnriched	DiseaseEnriched
Gemella	Gemella_sanguinis	0	DiseaseEnriched	DiseaseEnriched
Gemella	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Gemella	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Gemella	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Gemella	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Gemella	Ruminococcus_gnavus	0	DiseaseEnriched	DiseaseEnriched
Gemella	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Gemella	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Gemella	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Gemella	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Gemella	Veillonella_parvula	0	DiseaseEnriched	DiseaseEnriched
Gemmiger	Anaerostipes	0	Core	Core
Gemmiger	Blautia	1	Core	Core
Gemmiger	Coprococcus	1	Core	Core
Gemmiger	Dorea	1	Core	Core
Gemmiger	Eubacterium	0	Core	Core
Gemmiger	Faecalibacterium	1	Core	Core
Gemmiger	Lactobacillus	0	Core	DiseaseEnriched
Gemmiger	Methylobacterium	0	Core	DiseaseEnriched
Gemmiger	Parabacteroides	0	Core	DiseaseEnriched
Gemmiger	Roseburia	0	Core	Core
Gemmiger	Blautia_faecis	1	Core	Core
Gemmiger	Blautia_luti	1	Core	Core
Gemmiger	Dorea_formicigenerans	1	Core	Core
Gemmiger	Dorea_longicatena	0	Core	Core
Gemmiger	Eubacterium_desmolans	1	Core	Core
Gemmiger	Eubacterium_hallii	0	Core	Core
Gemmiger	Eubacterium_ramulus	1	Core	Core
Gemmiger	Eubacterium_rectale	0	Core	Core
Gemmiger	Methylobacterium_aquaticum	0	Core	DiseaseEnriched
Gemmiger	Parabacteroides_distasonis	0	Core	DiseaseEnriched
Gemmiger	Roseburia_inulinivorans	0	Core	Core
Gemmiger	Ruminococcus_obeum	1	Core	Core
Gemmiger	Ruminococcus_torques	0	Core	Core
Gemmiger	Blumeria	0	Core	Fungome
Hydrotalea	Bifidobacterium	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Chitinibacter	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Escherichia	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Gemella	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Lactobacillus	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Sediminibacterium	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Shewanella	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Streptococcus	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Veillonella	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bacteroides_fragilis	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bacteroides_uniformis	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bacteroides_xylanisolvens	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Chitinibacter_tainanensis	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Clostridium_ramosum	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Escherichia_coli	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Gemella_sanguinis	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Lactobacillus_delbrueckii	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Methylobacterium_aquaticum	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Parabacteroides_distasonis	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Sediminibacterium_salmoneum	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Shewanella_amazonensis	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Streptococcus_thermophilus	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Veillonella_dispar	0	DiseaseEnriched	DiseaseEnriched
Hydrotalea	Veillonella_parvula	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Alloprevotella	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Bifidobacterium	1	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Eubacterium	0	DiseaseEnriched	Core
Lactobacillus	Faecalibacterium	0	DiseaseEnriched	Core
Lactobacillus	Gemella	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Gemmiger	0	DiseaseEnriched	Core
Lactobacillus	Hydrotalea	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Methylobacterium	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Parabacteroides	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Streptococcus	1	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Veillonella	1	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Bacteroides_coprocola	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Bacteroides_stercoris	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Bacteroides_thetaiotaomicron	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Bacteroides_vulgatus	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Bifidobacterium_breve	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Bifidobacterium_longum	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Gemella_haemolysans	0	DiseaseEnriched	DiseaseEnriched
Lactobacillus	Hydrotalea_flava	0	DiseaseEnriched	DiseaseEnriched
